center	signal
197430913	1.103469967842102
197431113	1.103469967842102
197431313	1.0930099487304688
197431513	3.2194600105285645
197431713	2.166110038757324
197431913	1.5595200061798096
197432113	1.5595200061798096
197432313	1.3496400117874146
197432513	1.035159945487976
197432713	0.6880000233650208
197432913	2.699280023574829
197433113	2.193079948425293
197433313	2.4082000255584717
197433513	1.0320700407028198
197433713	1.462049961090088
197433913	4.386159896850586
197434113	2.7328200340270996
197434313	2.193079948425293
197434513	1.2312099933624268
197434713	1.6102099418640137
197434913	1.94937002658844
197435113	2.3826100826263428
197435313	1.6375600099563599
197435513	3.3416800498962402
197435713	1.6708400249481201
197435913	0.835349977016449
197436113	3.411520004272461
197436313	1.3801499605178833
197436513	1.0930099487304688
197436713	0.5415800213813782
197436913	0.5570499897003174
197437113	1.035159945487976
197437313	2.293560028076172
197437513	1.7902100086212158
197437713	1.8085399866104126
197437913	1.8085399866104126
197438113	0.6289499998092651
197438313	2.53341007232666
197438513	3.799999952316284
197438713	1.2665899991989136
197438913	0.690060019493103
197439113	0.6334099769592285
197439313	0.0
197439513	0.0
197439713	0.0
197439913	0.6334099769592285
197440113	1.2665899991989136
197440313	2.53341007232666
197440513	2.53341007232666
197440713	1.899999976158142
197440913	0.6334099769592285
197441113	0.6334099769592285
197441313	0.6334099769592285
197441513	1.899999976158142
197441713	0.6334099769592285
197441913	0.6334099769592285
197442113	0.0
197442313	0.6334099769592285
197442513	0.6334099769592285
197442713	1.2665899991989136
197442913	2.53341007232666
197443113	1.2665899991989136
197443313	0.6334099769592285
197443513	0.6334099769592285
197443713	0.6334099769592285
197443913	3.1668200492858887
197444113	2.53341007232666
197444313	0.6334099769592285
197444513	0.6334099769592285
197444713	0.0
197444913	0.0
197445113	0.0
197445313	1.7542799711227417
197445513	1.035159945487976
197445713	1.2530900239944458
197445913	0.835349977016449
197446113	1.2665899991989136
197446313	0.6334099769592285
197446513	0.6334099769592285
197446713	0.6334099769592285
197446913	1.3801499605178833
197447113	1.725350022315979
197447313	1.7542799711227417
197447513	0.6334099769592285
197447713	1.899999976158142
197447913	2.3391098976135254
197448113	0.34509000182151794
197448313	0.6334099769592285
197448513	0.6334099769592285
197448713	0.6334099769592285
197448913	0.0
197449113	0.6334099769592285
197449313	0.6334099769592285
197449513	1.2665899991989136
197449713	1.2665899991989136
197449913	0.0
197450113	1.2665899991989136
197450313	1.899999976158142
197450513	0.6334099769592285
197450713	0.0
197450913	1.899999976158142
197451113	1.2665899991989136
197451313	0.6334099769592285
197451513	1.899999976158142
197451713	2.53341007232666
197451913	1.899999976158142
197452113	0.0
197452313	0.6334099769592285
197452513	0.6334099769592285
197452713	2.088589906692505
197452913	2.760499954223633
197453113	2.924109935760498
197453313	8.772489547729492
197453513	7.518710136413574
197453713	5.316370010375977
197453913	3.4505701065063477
197454113	3.1897799968719482
197454313	1.899999976158142
197454513	2.070319890975952
197454713	1.7201999425888062
197454913	1.3761299848556519
197455113	0.4600200057029724
197455313	0.44993001222610474
197455513	0.44993001222610474
197455713	0.0
197455913	1.899999976158142
197456113	1.2665899991989136
197456313	0.6334099769592285
197456513	0.6289499998092651
197456713	0.6092900037765503
197456913	1.2310899496078491
197457113	0.6092900037765503
197457313	2.3391098976135254
197457513	2.363070011138916
197457713	0.0
197457913	1.169450044631958
197458113	1.8085399866104126
197458313	1.0631999969482422
197458513	1.2440999746322632
197458713	0.5848299860954285
197458913	1.899999976158142
197459113	1.899999976158142
197459313	1.2665899991989136
197459513	1.035159945487976
197459713	1.0631999969482422
197459913	0.690060019493103
197460113	1.035159945487976
197460313	0.9746400117874146
197460513	1.169450044631958
197460713	2.6582798957824707
197460913	2.3391098976135254
197461113	1.035159945487976
197461313	0.835349977016449
197461513	1.899999976158142
197461713	2.3391098976135254
197461913	0.6334099769592285
197462113	0.6334099769592285
197462313	1.035159945487976
197462513	1.169450044631958
197462713	1.7542799711227417
197462913	0.0
197463113	1.2665899991989136
197463313	0.6334099769592285
197463513	1.899999976158142
197463713	1.899999976158142
197463913	0.6334099769592285
197464113	0.6334099769592285
197464313	1.899999976158142
197464513	1.899999976158142
197464713	0.6334099769592285
197464913	1.2665899991989136
197465113	0.0
197465313	0.0
197465513	0.0
197465713	1.2665899991989136
197465913	1.2665899991989136
197466113	0.0
197466313	3.1668200492858887
197466513	2.53341007232666
197466713	1.2665899991989136
197466913	1.2665899991989136
197467113	0.6334099769592285
197467313	3.1668200492858887
197467513	1.2665899991989136
197467713	1.2665899991989136
197467913	0.6334099769592285
197468113	1.2665899991989136
197468313	1.899999976158142
197468513	3.1668200492858887
197468713	3.1668200492858887
197468913	0.0
197469113	0.5316900014877319
197469313	1.3496400117874146
197469513	1.3802499771118164
197469713	1.9494600296020508
197469913	0.4600200057029724
197470113	1.169450044631958
197470313	1.169450044631958
197470513	0.0
197470713	0.6334099769592285
197470913	0.6334099769592285
197471113	1.2665899991989136
197471313	1.2665899991989136
197471513	1.2665899991989136
197471713	1.2665899991989136
197471913	1.2665899991989136
197472113	1.2665899991989136
197472313	1.2665899991989136
197472513	1.899999976158142
197472713	0.6334099769592285
197472913	1.2665899991989136
197473113	0.690060019493103
197473313	0.6334099769592285
197473513	1.2665899991989136
197473713	1.899999976158142
197473913	2.53341007232666
197474113	0.6334099769592285
197474313	0.6334099769592285
197474513	0.6334099769592285
197474713	1.899999976158142
197474913	1.899999976158142
197475113	0.6334099769592285
197475313	1.899999976158142
197475513	1.899999976158142
197475713	1.2665899991989136
197475913	1.2665899991989136
197476113	0.6334099769592285
197476313	1.899999976158142
197476513	1.899999976158142
197476713	2.53341007232666
197476913	1.899999976158142
197477113	1.899999976158142
197477313	3.799999952316284
197477513	4.433410167694092
197477713	1.899999976158142
197477913	1.7542799711227417
197478113	2.3391098976135254
197478313	2.3391098976135254
197478513	1.899999976158142
197478713	2.53341007232666
197478913	1.2665899991989136
197479113	1.2665899991989136
197479313	0.6334099769592285
197479513	0.6334099769592285
197479713	0.6334099769592285
197479913	2.53341007232666
197480113	1.899999976158142
197480313	0.6334099769592285
197480513	1.2665899991989136
197480713	1.899999976158142
197480913	2.53341007232666
197481113	2.53341007232666
197481313	0.5848299860954285
197481513	3.1668200492858887
197481713	3.1668200492858887
197481913	1.2665899991989136
197482113	0.6334099769592285
197482313	0.6334099769592285
197482513	1.2665899991989136
197482713	0.6334099769592285
197482913	1.2665899991989136
197483113	0.6334099769592285
197483313	1.899999976158142
197483513	1.725350022315979
197483713	3.1668200492858887
197483913	1.0631999969482422
197484113	1.169450044631958
197484313	2.126579999923706
197484513	0.6497200131416321
197484713	2.1545801162719727
197484913	3.7956600189208984
197485113	2.415410041809082
197485313	1.0965399742126465
197485513	1.725350022315979
197485713	2.4368700981140137
197485913	2.088589906692505
197486113	2.088589906692505
197486313	2.415410041809082
197486513	4.093389987945557
197486713	1.899999976158142
197486913	0.0
197487113	0.6334099769592285
197487313	0.6334099769592285
197487513	1.2665899991989136
197487713	1.899999976158142
197487913	1.0631999969482422
197488113	2.53341007232666
197488313	2.53341007232666
197488513	1.2665899991989136
197488713	0.6334099769592285
197488913	1.2665899991989136
197489113	1.2665899991989136
197489313	1.2665899991989136
197489513	0.34509000182151794
197489713	2.53341007232666
197489913	3.799999952316284
197490113	2.53341007232666
197490313	0.6334099769592285
197490513	1.2665899991989136
197490713	1.2665899991989136
197490913	1.2665899991989136
197491113	0.6334099769592285
197491313	1.2665899991989136
197491513	1.899999976158142
197491713	0.6334099769592285
197491913	0.6334099769592285
197492113	0.690060019493103
197492313	0.6334099769592285
197492513	3.1668200492858887
197492713	0.6334099769592285
197492913	0.6334099769592285
197493113	0.690060019493103
197493313	1.899999976158142
197493513	0.6334099769592285
197493713	1.3802499771118164
197493913	1.2665899991989136
197494113	0.6334099769592285
197494313	3.5085599422454834
197494513	1.3802499771118164
197494713	0.4600200057029724
197494913	1.3496400117874146
197495113	1.7542799711227417
197495313	0.9746400117874146
197495513	1.9494600296020508
197495713	1.035159945487976
197495913	1.2312099933624268
197496113	1.6102099418640137
197496313	1.5948899984359741
197496513	1.3802499771118164
197496713	2.3391098976135254
197496913	1.899999976158142
197497113	2.126579999923706
197497313	2.4368700981140137
197497513	2.6582798957824707
197497713	2.126579999923706
197497913	1.737030029296875
197498113	5.0607500076293945
197498313	3.47406005859375
197498513	2.3870201110839844
197498713	3.617079973220825
197498913	4.177229881286621
197499113	8.861470222473145
197499313	21.006160736083984
197499513	20.4383602142334
197499713	8.354459762573242
197499913	18.31355094909668
197500113	8.861470222473145
197500313	18.8859806060791
197500513	15.839750289916992
197500713	4.873869895935059
197500913	3.799999952316284
197501113	1.899999976158142
197501313	4.433410167694092
197501513	1.2665899991989136
197501713	1.9494600296020508
197501913	1.462049961090088
197502113	1.7995799779891968
197502313	1.6708400249481201
197502513	0.7796900272369385
197502713	0.44993001222610474
197502913	1.725350022315979
197503113	1.899999976158142
197503313	1.2665899991989136
197503513	1.899999976158142
197503713	1.2665899991989136
197503913	1.2665899991989136
197504113	1.899999976158142
197504313	1.0631999969482422
197504513	0.8997099995613098
197504713	0.9746400117874146
197504913	1.899999976158142
197505113	1.899999976158142
197505313	1.2665899991989136
197505513	1.2665899991989136
197505713	1.2665899991989136
197505913	0.690060019493103
197506113	1.035159945487976
197506313	0.8997099995613098
197506513	1.1696799993515015
197506713	1.1696799993515015
197506913	0.3440600037574768
197507113	0.0
197507313	0.0
197507513	1.2665899991989136
197507713	1.2665899991989136
197507913	0.6334099769592285
197508113	0.6334099769592285
197508313	0.0
197508513	1.2665899991989136
197508713	0.6334099769592285
197508913	0.6334099769592285
197509113	1.899999976158142
197509313	1.2665899991989136
197509513	1.899999976158142
197509713	1.899999976158142
197509913	1.899999976158142
197510113	0.6334099769592285
197510313	1.2665899991989136
197510513	1.169450044631958
197510713	0.5848299860954285
197510913	1.2440999746322632
197511113	1.899999976158142
197511313	1.2665899991989136
197511513	1.2665899991989136
197511713	0.6334099769592285
197511913	1.899999976158142
197512113	2.53341007232666
197512313	0.6334099769592285
197512513	1.2665899991989136
197512713	1.899999976158142
197512913	2.53341007232666
197513113	1.899999976158142
197513313	2.126579999923706
197513513	1.3496400117874146
197513713	1.035159945487976
197513913	2.7291200160980225
197514113	3.5991499423980713
197514313	0.690060019493103
197514513	2.3391098976135254
197514713	3.1668200492858887
197514913	1.9494600296020508
197515113	2.2495100498199463
197515313	1.7201999425888062
197515513	1.949429988861084
197515713	2.5303399562835693
197515913	6.3795599937438965
197516113	8.866820335388184
197516313	1.899999976158142
197516513	3.1668200492858887
197516713	3.799999952316284
197516913	3.799999952316284
197517113	4.678219795227051
197517313	1.462049961090088
197517513	2.126579999923706
197517713	2.126579999923706
197517913	2.3391098976135254
197518113	0.6334099769592285
197518313	0.6334099769592285
197518513	0.6334099769592285
197518713	0.6334099769592285
197518913	0.0
197519113	0.6334099769592285
197519313	0.6334099769592285
197519513	0.4874100089073181
197519713	1.6708400249481201
197519913	1.2530900239944458
197520113	1.169600009918213
197520313	0.4177500009536743
197520513	0.44993001222610474
197520713	0.5316900014877319
197520913	0.0
197521113	0.0
197521313	0.0
197521513	0.6334099769592285
197521713	0.6334099769592285
197521913	1.2665899991989136
197522113	0.0
197522313	0.6334099769592285
197522513	1.899999976158142
197522713	0.0
197522913	0.0
197523113	1.2665899991989136
197523313	2.53341007232666
197523513	1.2665899991989136
197523713	0.690060019493103
197523913	0.0
197524113	1.2665899991989136
197524313	0.6334099769592285
197524513	1.899999976158142
197524713	1.2665899991989136
197524913	2.53341007232666
197525113	2.53341007232666
197525313	0.0
197525513	2.53341007232666
197525713	1.7542799711227417
197525913	0.6334099769592285
197526113	1.899999976158142
197526313	2.53341007232666
197526513	0.6334099769592285
197526713	1.2665899991989136
197526913	0.6334099769592285
197527113	0.6334099769592285
197527313	1.899999976158142
197527513	1.899999976158142
197527713	1.899999976158142
197527913	2.2495100498199463
197528113	1.5948899984359741
197528313	1.035159945487976
197528513	2.53341007232666
197528713	1.2665899991989136
197528913	0.6334099769592285
197529113	1.2665899991989136
197529313	1.2665899991989136
197529513	0.6334099769592285
197529713	0.6334099769592285
197529913	0.6334099769592285
197530113	0.6334099769592285
197530313	1.2665899991989136
197530513	0.0
197530713	1.899999976158142
197530913	1.2665899991989136
197531113	0.6334099769592285
197531313	0.0
197531513	1.2665899991989136
197531713	0.6334099769592285
197531913	0.6334099769592285
197532113	1.2665899991989136
197532313	1.2665899991989136
197532513	0.6334099769592285
197532713	1.899999976158142
197532913	1.899999976158142
197533113	1.2665899991989136
197533313	0.6334099769592285
197533513	0.0
197533713	0.6334099769592285
197533913	0.6334099769592285
197534113	4.433410167694092
197534313	3.1668200492858887
197534513	2.53341007232666
197534713	0.6334099769592285
197534913	1.899999976158142
197535113	1.899999976158142
197535313	1.899999976158142
197535513	3.799999952316284
197535713	1.899999976158142
197535913	2.53341007232666
197536113	0.6334099769592285
197536313	1.899999976158142
197536513	1.899999976158142
197536713	0.0
197536913	1.169450044631958
197537113	5.316370010375977
197537313	3.721479892730713
197537513	1.462049961090088
197537713	1.9494600296020508
197537913	1.5948899984359741
197538113	0.690060019493103
197538313	0.690060019493103
197538513	0.6334099769592285
197538713	1.2665899991989136
197538913	1.2665899991989136
197539113	1.899999976158142
197539313	1.899999976158142
197539513	1.5948899984359741
197539713	1.035159945487976
197539913	1.5948899984359741
197540113	0.6901299953460693
197540313	0.0
197540513	1.725350022315979
197540713	3.799999952316284
197540913	1.899999976158142
197541113	1.2665899991989136
197541313	1.2665899991989136
197541513	1.2665899991989136
197541713	0.0
197541913	0.5848299860954285
197542113	0.9746400117874146
197542313	1.725350022315979
197542513	1.169600009918213
197542713	0.835349977016449
197542913	1.899999976158142
197543113	0.6334099769592285
197543313	1.899999976158142
197543513	1.899999976158142
197543713	0.6334099769592285
197543913	2.53341007232666
197544113	0.0
197544313	1.3802499771118164
197544513	2.53341007232666
197544713	1.2665899991989136
197544913	1.899999976158142
197545113	1.899999976158142
197545313	0.6334099769592285
197545513	1.2665899991989136
197545713	2.53341007232666
197545913	1.2665899991989136
197546113	0.6334099769592285
197546313	1.2665899991989136
197546513	1.2665899991989136
197546713	3.1668200492858887
197546913	1.899999976158142
197547113	1.2665899991989136
197547313	1.7542799711227417
197547513	1.7542799711227417
197547713	1.899999976158142
197547913	1.2665899991989136
197548113	2.53341007232666
197548313	1.2665899991989136
197548513	1.2665899991989136
197548713	0.0
197548913	1.2665899991989136
197549113	2.53341007232666
197549313	1.899999976158142
197549513	1.2665899991989136
197549713	1.2665899991989136
197549913	1.2665899991989136
197550113	0.9746400117874146
197550313	1.3802499771118164
197550513	1.035159945487976
197550713	0.4600200057029724
197550913	1.725350022315979
197551113	3.1897799968719482
197551313	0.6334099769592285
197551513	1.2665899991989136
197551713	2.53341007232666
197551913	0.0
197552113	1.0631999969482422
197552313	1.169450044631958
197552513	1.035159945487976
197552713	2.2495100498199463
197552913	2.3391098976135254
197553113	0.6334099769592285
197553313	0.0
197553513	2.53341007232666
197553713	0.0
197553913	0.0
197554113	1.899999976158142
197554313	0.6334099769592285
197554513	1.2665899991989136
197554713	1.2665899991989136
197554913	1.2665899991989136
197555113	0.6334099769592285
197555313	1.2665899991989136
197555513	1.2665899991989136
197555713	0.690060019493103
197555913	0.6334099769592285
197556113	1.2665899991989136
197556313	1.7542799711227417
197556513	1.2665899991989136
197556713	3.1668200492858887
197556913	1.899999976158142
197557113	1.2665899991989136
197557313	0.6334099769592285
197557513	1.899999976158142
197557713	1.2665899991989136
197557913	0.0
197558113	1.899999976158142
197558313	1.899999976158142
197558513	1.2665899991989136
197558713	1.899999976158142
197558913	1.899999976158142
197559113	0.6334099769592285
197559313	1.899999976158142
197559513	0.6334099769592285
197559713	0.0
197559913	0.0
197560113	0.0
197560313	0.6334099769592285
197560513	0.6334099769592285
197560713	0.6334099769592285
197560913	0.0
197561113	0.6334099769592285
197561313	0.6334099769592285
197561513	0.0
197561713	1.2665899991989136
197561913	1.899999976158142
197562113	0.6334099769592285
197562313	1.899999976158142
197562513	0.2300499975681305
197562713	0.0
197562913	0.6334099769592285
197563113	0.6334099769592285
197563313	0.6334099769592285
197563513	0.0
197563713	1.2665899991989136
197563913	0.6334099769592285
197564113	0.6334099769592285
197564313	0.0
197564513	0.0
197564713	1.2665899991989136
197564913	0.6334099769592285
197565113	0.0
197565313	0.0
197565513	1.2665899991989136
197565713	0.6334099769592285
197565913	1.2665899991989136
197566113	0.6334099769592285
197566313	0.6334099769592285
197566513	0.6334099769592285
197566713	0.0
197566913	1.899999976158142
197567113	2.53341007232666
197567313	1.2665899991989136
197567513	0.6334099769592285
197567713	0.6334099769592285
197567913	0.6334099769592285
197568113	0.0
197568313	0.9746400117874146
197568513	0.7309799790382385
197568713	0.36555999517440796
197568913	0.690060019493103
197569113	0.34509000182151794
197569313	1.7542799711227417
197569513	1.2665899991989136
197569713	1.2665899991989136
197569913	4.093389987945557
197570113	0.6900799870491028
197570313	1.899999976158142
197570513	0.0
197570713	0.6334099769592285
197570913	1.2665899991989136
197571113	1.2665899991989136
197571313	2.53341007232666
197571513	0.6334099769592285
197571713	1.2665899991989136
197571913	0.6334099769592285
197572113	0.6334099769592285
197572313	0.6334099769592285
197572513	1.2665899991989136
197572713	0.0
197572913	1.2665899991989136
197573113	0.6334099769592285
197573313	0.6334099769592285
197573513	1.2665899991989136
197573713	0.6334099769592285
197573913	0.6334099769592285
197574113	1.2665899991989136
197574313	1.899999976158142
197574513	0.0
197574713	0.0
197574913	0.0
197575113	0.0
197575313	1.2665899991989136
197575513	1.2665899991989136
197575713	0.6334099769592285
197575913	0.6334099769592285
197576113	0.6334099769592285
197576313	1.2665899991989136
197576513	2.53341007232666
197576713	2.53341007232666
197576913	0.690060019493103
197577113	0.8997099995613098
197577313	0.44993001222610474
197577513	1.0631999969482422
197577713	0.5848299860954285
197577913	0.0
197578113	0.6334099769592285
197578313	1.2665899991989136
197578513	1.2665899991989136
197578713	0.0
197578913	0.0
197579113	0.0
197579313	0.6334099769592285
197579513	1.2665899991989136
197579713	0.6334099769592285
197579913	0.6334099769592285
197580113	0.0
197580313	0.0
197580513	0.6334099769592285
197580713	0.6334099769592285
197580913	1.2665899991989136
197581113	0.6334099769592285
197581313	0.0
197581513	1.2665899991989136
197581713	1.899999976158142
197581913	2.53341007232666
197582113	3.1668200492858887
197582313	0.6334099769592285
197582513	0.6334099769592285
197582713	0.34509000182151794
197582913	0.6334099769592285
197583113	0.6334099769592285
197583313	1.2665899991989136
197583513	0.6900799870491028
197583713	0.0
197583913	0.6334099769592285
197584113	0.6334099769592285
197584313	0.0
197584513	0.0
197584713	0.6334099769592285
197584913	0.0
197585113	0.0
197585313	0.6334099769592285
197585513	0.6334099769592285
197585713	0.0
197585913	2.126579999923706
197586113	1.3802499771118164
197586313	1.0965399742126465
197586513	0.44993001222610474
197586713	0.4874100089073181
197586913	0.5316900014877319
197587113	0.5848299860954285
197587313	0.0
197587513	0.0
197587713	1.899999976158142
197587913	1.899999976158142
197588113	0.6334099769592285
197588313	1.2665899991989136
197588513	3.1668200492858887
197588713	3.1668200492858887
197588913	1.899999976158142
197589113	0.6334099769592285
197589313	1.2665899991989136
197589513	1.2665899991989136
197589713	0.6334099769592285
197589913	1.899999976158142
197590113	1.2665899991989136
197590313	1.899999976158142
197590513	1.899999976158142
197590713	1.899999976158142
197590913	2.53341007232666
197591113	0.6334099769592285
197591313	0.6334099769592285
197591513	0.0
197591713	0.6334099769592285
197591913	0.6334099769592285
197592113	1.899999976158142
197592313	0.0
197592513	0.6334099769592285
197592713	1.2665899991989136
197592913	1.169450044631958
197593113	1.169450044631958
197593313	0.690060019493103
197593513	1.899999976158142
197593713	1.899999976158142
197593913	1.2665899991989136
197594113	1.899999976158142
197594313	1.899999976158142
197594513	1.2665899991989136
197594713	0.6334099769592285
197594913	2.53341007232666
197595113	2.53341007232666
197595313	1.2665899991989136
197595513	2.126579999923706
197595713	1.7542799711227417
197595913	1.0631999969482422
197596113	2.3391098976135254
197596313	2.126579999923706
197596513	1.2665899991989136
197596713	2.53341007232666
197596913	1.2665899991989136
197597113	3.1668200492858887
197597313	3.1668200492858887
197597513	3.1668200492858887
197597713	1.2665899991989136
197597913	1.899999976158142
197598113	1.2665899991989136
197598313	1.899999976158142
197598513	2.53341007232666
197598713	1.2665899991989136
197598913	0.0
197599113	0.690060019493103
197599313	3.799999952316284
197599513	4.433410167694092
197599713	5.06682014465332
197599913	1.899999976158142
197600113	1.2665899991989136
197600313	2.53341007232666
197600513	1.169450044631958
